Potential,Flux
-26.78469519519519,-2.7734053
-26.7116036036036,-2.7684746
-26.63851201201201,-2.7635653
-26.56542042042042,-2.7586792
-26.49232882882883,-2.7537937
-26.41923723723724,-2.748927
-26.34614564564564,-2.744072
-26.27305405405405,-2.7392383
-26.19996246246246,-2.7344055
-26.12687087087087,-2.729592
-26.05377927927928,-2.7247868
-25.980687687687684,-2.7199874
-25.907596096096093,-2.7151997
-25.8345045045045,-2.7104135
-25.76141291291291,-2.7056358
-25.68832132132132,-2.7008746
-25.61522972972973,-2.6961052
-25.542138138138135,-2.6913474
-25.469046546546544,-2.686593
-25.395954954954952,-2.6818328
-25.32286336336336,-2.6770854
-25.249771771771773,-2.6723497
-25.176680180180178,-2.667603
-25.103588588588586,-2.662864
-25.030496996996995,-2.658114
-24.957405405405403,-2.6533794
-24.88431381381381,-2.6486409
-24.811222222222224,-2.6438982
-24.73813063063063,-2.6391501
-24.665039039039037,-2.6344097
-24.591947447447446,-2.6296637
-24.518855855855854,-2.624921
-24.445764264264263,-2.6201777
-24.372672672672667,-2.61542
-24.29958108108108,-2.6106613
-24.226489489489488,-2.6059132
-24.153397897897896,-2.6011436
-24.080306306306305,-2.5963721
-24.007214714714713,-2.591601
-23.934123123123126,-2.586822
-23.861031531531534,-2.5820372
-23.787939939939946,-2.5772436
-23.71484834834834,-2.572451
-23.64175675675675,-2.5676532
-23.56866516516516,-2.5628345
-23.49557357357357,-2.5580199
-23.42248198198198,-2.5531907
-23.34939039039039,-2.548354
-23.2762987987988,-2.5435064
-23.203207207207207,-2.5386534
-23.130115615615615,-2.5337884
-23.057024024024027,-2.5289116
-22.983932432432436,-2.5240293
-22.910840840840834,-2.5191288
-22.837749249249242,-2.5142229
-22.764657657657654,-2.5093071
-22.691566066066063,-2.5043693
-22.61847447447447,-2.4994187
-22.545382882882883,-2.4944665
-22.47229129129129,-2.4894912
-22.3991996996997,-2.4845028
-22.32610810810811,-2.4795015
-22.25301651651652,-2.4744732
-22.17992492492493,-2.4694355
-22.106833333333327,-2.4643886
-22.033741741741736,-2.4593036
-21.960650150150144,-2.4542215
-21.887558558558553,-2.449118
-21.814466966966965,-2.443983
-21.741375375375373,-2.4388428
-21.668283783783785,-2.4336696
-21.595192192192194,-2.4284847
-21.522100600600602,-2.423276
-21.44900900900901,-2.418032
-21.37591741741742,-2.4127822
-21.30282582582582,-2.4074996
-21.22973423423423,-2.40219
-21.156642642642637,-2.396862
-21.083551051051046,-2.3915036
-21.010459459459454,-2.3861282
-20.937367867867867,-2.3807154
-20.864276276276275,-2.3752759
-20.791184684684687,-2.3698041
-20.718093093093096,-2.3643103
-20.645001501501504,-2.3587792
-20.571909909909913,-2.3532228
-20.49881831831831,-2.3476315
-20.425726726726722,-2.3420072
-20.35263513513513,-2.336343
-20.27954354354354,-2.3306491
-20.206451951951948,-2.3249264
-20.133360360360356,-2.3191566
-20.06026876876877,-2.3133512
-19.987177177177177,-2.3075097
-19.91408558558559,-2.3016217
-19.840993993993997,-2.2957091
-19.767902402402406,-2.2897408
-19.694810810810804,-2.2837272
-19.621719219219212,-2.2776842
-19.548627627627624,-2.271589
-19.475536036036033,-2.2654536
-19.40244444444444,-2.259268
-19.32935285285285,-2.2530308
-19.25626126126126,-2.2467523
-19.18316966966967,-2.2404191
-19.11007807807808,-2.2340386
-19.03698648648649,-2.2276032
-18.9638948948949,-2.2211213
-18.890803303303294,-2.214574
-18.817711711711706,-2.207988
-18.744620120120114,-2.2013373
-18.671528528528526,-2.1946323
-18.598436936936935,-2.187867
-18.525345345345343,-2.1810443
-18.45225375375375,-2.174158
-18.37916216216216,-2.1672208
-18.306070570570572,-2.1602123
-18.23297897897898,-2.1531374
-18.159887387387393,-2.146001
-18.086795795795787,-2.1388013
-18.013704204204195,-2.1315405
-17.940612612612608,-2.1242049
-17.867521021021016,-2.1167977
-17.794429429429428,-2.109329
-17.721337837837837,-2.1017838
-17.648246246246245,-2.0941682
-17.575154654654654,-2.0864837
-17.502063063063062,-2.0787203
-17.428971471471474,-2.0708919
-17.355879879879883,-2.0629742
-17.28278828828828,-2.0549858
-17.20969669669669,-2.046921
-17.136605105105097,-2.0387807
-17.06351351351351,-2.0305521
-16.990421921921918,-2.0222566
